,press,vol,temp
1543,184891.69,0.72,227.86
1544,184891.69,0.72,227.86
1545,184891.69,0.72,227.86
1546,184891.69,0.72,227.86
1547,184891.69,0.72,227.86
1548,184891.69,0.72,227.86
1549,184891.69,0.72,227.86
1550,184891.69,0.72,227.86
1551,184891.69,0.72,227.86
1552,184891.69,0.72,227.86
1553,184891.69,0.72,227.86
1554,184891.69,0.72,227.86
1555,184891.69,0.72,227.86
1556,184891.69,0.72,227.86
1557,184891.69,0.72,227.86
1558,184891.69,0.72,227.86
1559,184891.69,0.72,227.86
1560,184891.69,0.72,227.86
1561,184891.69,0.72,227.86
1562,184891.69,0.72,227.86
1563,184891.69,0.72,227.86
1564,184891.69,0.72,227.86
1565,184891.69,0.72,227.86
1566,184891.69,0.72,227.86
1567,184891.69,0.72,227.86
1568,184891.69,0.72,227.86
1569,184891.69,0.72,227.86
1570,184891.69,0.72,227.86
1571,184891.69,0.72,227.86
1572,184891.69,0.72,227.86
1573,184891.69,0.72,227.86
1574,184891.69,0.72,227.86
1575,184891.69,0.72,227.86
1576,184891.69,0.72,227.86
1577,184891.69,0.72,227.86
1578,184891.69,0.72,227.86
1579,184891.69,0.72,227.86
1580,184891.69,0.72,227.88
1581,184891.69,0.72,227.90
1582,184891.69,0.72,227.92
1583,184891.69,0.72,227.94
1584,184891.69,0.72,227.96
1585,184891.69,0.72,227.98
1586,184891.69,0.73,227.99
1587,184891.69,0.73,228.01
1588,184891.69,0.73,228.03
1589,184891.69,0.73,228.05
1590,184891.69,0.73,228.07
1591,184891.69,0.73,228.09
1592,184891.69,0.73,228.11
1593,184891.69,0.73,228.13
1594,184891.69,0.73,228.14
1595,184891.69,0.73,228.16
1596,184891.69,0.73,228.18
1597,184891.69,0.73,228.20
1598,184891.69,0.74,228.22
1599,184891.69,0.74,228.24
1600,184891.69,0.74,228.26
1601,184891.69,0.74,228.28
1602,184891.69,0.74,228.29
1603,184891.69,0.74,228.31
1604,184891.69,0.74,228.33
1605,184891.69,0.74,228.35
1606,184891.69,0.74,228.37
1607,184891.69,0.74,228.39
1608,184891.69,0.74,228.41
1609,184891.69,0.74,228.43
1610,184891.69,0.75,228.44
1611,184891.69,0.75,228.46
1612,184891.69,0.75,228.48
1613,184891.69,0.75,228.50
1614,184891.69,0.75,228.52
1615,184891.69,0.75,228.54
1616,184891.69,0.75,228.56
1617,184891.69,0.75,228.57
1618,184891.69,0.75,228.59
1619,184891.69,0.75,228.61
1620,184891.69,0.75,228.63
1621,184891.69,0.75,228.65
1622,184891.69,0.75,228.67
1623,184891.69,0.76,228.69
1624,184891.69,0.76,228.71
1625,184891.69,0.76,228.72
1626,184891.69,0.76,228.74
1627,184891.69,0.76,228.76
1628,184891.69,0.76,228.78
1629,184891.69,0.76,228.80
1630,184891.69,0.76,228.82
1631,184891.69,0.76,228.84
1632,184891.69,0.76,228.86
1633,184891.69,0.76,228.87
1634,184891.69,0.76,228.89
1635,184891.69,0.77,228.91
1636,184891.69,0.77,228.93
1637,184891.69,0.77,228.95
1638,184891.69,0.77,228.97
1639,184891.69,0.77,228.99
1640,184891.69,0.77,229.01
1641,184891.69,0.77,229.02
1642,184891.69,0.77,229.04
1643,184891.69,0.77,229.06
1644,184891.69,0.77,229.08
1645,184891.69,0.77,229.10
1646,184891.69,0.77,229.12
1647,184891.69,0.78,229.14
1648,184891.69,0.78,229.16
1649,184891.69,0.78,229.17
1650,184891.69,0.78,229.19
1651,184891.69,0.78,229.21
1652,184891.69,0.78,229.23
1653,184891.69,0.78,229.25
1654,184891.69,0.78,229.27
1655,184891.69,0.78,229.29
1656,184891.69,0.78,229.31
1657,184891.69,0.78,229.32
1658,184891.69,0.78,229.34
1659,184891.69,0.78,229.36
1660,184891.69,0.79,229.38
1661,184891.69,0.79,229.40
1662,184891.69,0.79,229.42
1663,184891.69,0.79,229.44
1664,184891.69,0.79,229.45
1665,184891.69,0.79,229.47
1666,184891.69,0.79,229.49
1667,184891.69,0.79,229.51
1668,184891.69,0.79,229.53
1669,184891.69,0.79,229.55
1670,184891.69,0.79,229.57
1671,184891.69,0.79,229.59
1672,184891.69,0.80,229.60
1673,184891.69,0.80,229.62
1674,184891.69,0.80,229.64
1675,184891.69,0.80,229.66
1676,184891.69,0.80,229.68
1677,184891.69,0.80,229.70
1678,184891.69,0.80,229.72
1679,184891.69,0.80,229.74
1680,184891.69,0.80,229.75
1681,184891.69,0.80,229.77
1682,184891.69,0.80,229.79
1683,184891.69,0.80,229.81
1684,184891.69,0.81,229.83
1685,184891.69,0.81,229.85
1686,184891.69,0.81,229.87
1687,184891.69,0.81,229.89
1688,184891.69,0.81,229.90
1689,184891.69,0.81,229.92
1690,184891.69,0.81,229.94
1691,184891.69,0.81,229.96
1692,184891.69,0.81,229.98
1693,184891.69,0.81,230.00
1694,184891.69,0.81,230.02
1695,184891.69,0.81,230.04
1696,184891.69,0.82,230.05
1697,184891.69,0.82,230.07
1698,184891.69,0.82,230.09
1699,184891.69,0.82,230.11
1700,184891.69,0.82,230.13
1701,184891.69,0.82,230.15
1702,184891.69,0.82,230.17
1703,184891.69,0.82,230.19
1704,184891.69,0.82,230.20
1705,184891.69,0.82,230.22
1706,184891.69,0.82,230.24
1707,184891.69,0.82,230.26
1708,184891.69,0.82,230.28
1709,184891.69,0.83,230.30
1710,184891.69,0.83,230.32
1711,184891.69,0.83,230.33
1712,184891.69,0.83,230.35
1713,184891.69,0.83,230.37
1714,184891.69,0.83,230.39
1715,184891.69,0.83,230.41
1716,184891.69,0.83,230.43
1717,184891.69,0.83,230.45
1718,184891.69,0.83,230.47
1719,184891.69,0.83,230.48
1720,184891.69,0.83,230.50
1721,184891.69,0.84,230.52
1722,184891.69,0.84,230.54
1723,184891.69,0.84,230.56
1724,184891.69,0.84,230.58
1725,184891.69,0.84,230.60
1726,184891.69,0.84,230.62
1727,184891.69,0.84,230.63
1728,184891.69,0.84,230.65
1729,184891.69,0.84,230.67
1730,184891.69,0.84,230.69
1731,184891.69,0.84,230.71
1732,184891.69,0.84,230.73
1733,184891.69,0.85,230.75
1734,184891.69,0.85,230.77
1735,184891.69,0.85,230.78
1736,184891.69,0.85,230.80
1737,184891.69,0.85,230.82
1738,184891.69,0.85,230.84
1739,184891.69,0.85,230.86
1740,184891.69,0.85,230.88
1741,184891.69,0.85,230.90
1742,184891.69,0.85,230.92
1743,184891.69,0.85,230.93
1744,184891.69,0.85,230.95
1745,184891.69,0.86,230.97
1746,184891.69,0.86,230.99
1747,184891.69,0.86,231.01
1748,184891.69,0.86,231.03
1749,184891.69,0.86,231.05
1750,184891.69,0.86,231.07
1751,184891.69,0.86,231.08
1752,184891.69,0.86,231.10
1753,184891.69,0.86,231.12
1754,184891.69,0.86,231.14
1755,184891.69,0.86,231.16
1756,184891.69,0.86,231.18
1757,184891.69,0.86,231.20
1758,184891.69,0.87,231.21
1759,184891.69,0.87,231.23
1760,184891.69,0.87,231.25
1761,184891.69,0.87,231.27
1762,184891.69,0.87,231.29
1763,184891.69,0.87,231.31
1764,184891.69,0.87,231.33
1765,184891.69,0.87,231.35
1766,184891.69,0.87,231.36
1767,184891.69,0.87,231.38
1768,184891.69,0.87,231.40
1769,184891.69,0.87,231.42
1770,184891.69,0.88,231.44
1771,184891.69,0.88,231.46
1772,184891.69,0.88,231.48
1773,184891.69,0.88,231.50
1774,184891.69,0.88,231.51
1775,184891.69,0.88,231.53
1776,184891.69,0.88,231.55
1777,184891.69,0.88,231.57
1778,184891.69,0.88,231.59
1779,184891.69,0.88,231.61
1780,184891.69,0.88,231.63
1781,184891.69,0.88,231.65
1782,184891.69,0.89,231.66
1783,184891.69,0.89,231.68
1784,184891.69,0.89,231.70
1785,184891.69,0.89,231.72
1786,184891.69,0.89,231.74
1787,184891.69,0.89,231.76
1788,184891.69,0.89,231.78
1789,184891.69,0.89,231.80
1790,184891.69,0.89,231.81
1791,184891.69,0.89,231.83
1792,184891.69,0.89,231.85
1793,184891.69,0.89,231.87
1794,184891.69,0.90,231.89
1795,184891.69,0.90,231.91
1796,184891.69,0.90,231.93
1797,184891.69,0.90,231.94
1798,184891.69,0.90,231.96
1799,184891.69,0.90,231.98
1800,184891.69,0.90,232.00
1801,184891.69,0.90,232.02
1802,184891.69,0.90,232.04
1803,184891.69,0.90,232.06
1804,184891.69,0.90,232.08
1805,184891.69,0.90,232.09
1806,184891.69,0.91,232.11
1807,184891.69,0.91,232.13
1808,184891.69,0.91,232.15
1809,184891.69,0.91,232.17
1810,184891.69,0.91,232.19
1811,184891.69,0.91,232.21
1812,184891.69,0.91,232.23
1813,184891.69,0.91,232.24
1814,184891.69,0.91,232.26
1815,184891.69,0.91,232.28
1816,184891.69,0.91,232.30
1817,184891.69,0.91,232.32
1818,184891.69,0.92,232.34
1819,184891.69,0.92,232.36
1820,184891.69,0.92,232.38
1821,184891.69,0.92,232.39
1822,184891.69,0.92,232.41
1823,184891.69,0.92,232.43
1824,184891.69,0.92,232.45
1825,184891.69,0.92,232.47
1826,184891.69,0.92,232.49
1827,184891.69,0.92,232.51
1828,184891.69,0.92,232.53
1829,184891.69,0.92,232.54
1830,184891.69,0.92,232.56
1831,184891.69,0.93,232.58
1832,184891.69,0.93,232.60
1833,184891.69,0.93,232.62
1834,184891.69,0.93,232.64
1835,184891.69,0.93,232.66
1836,184891.69,0.93,232.68
1837,184891.69,0.93,232.69
1838,184891.69,0.93,232.71
1839,184891.69,0.93,232.73
1840,184891.69,0.93,232.75
1841,184891.69,0.93,232.77
1842,184891.69,0.93,232.79
1843,184891.69,0.94,232.81
1844,184891.69,0.94,232.82
1845,184891.69,0.94,232.84
1846,184891.69,0.94,232.86
1847,184891.69,0.94,232.88
1848,184891.69,0.94,232.90
1849,184891.69,0.94,232.92
1850,184891.69,0.94,232.94
1851,184891.69,0.94,232.96
1852,184891.69,0.94,232.97
1853,184891.69,0.94,232.99
1854,184891.69,0.94,233.01
1855,184891.69,0.95,233.03
1856,184891.69,0.95,233.05
1857,184891.69,0.95,233.07
1858,184891.69,0.95,233.09
1859,184891.69,0.95,233.11
1860,184891.69,0.95,233.12
1861,184891.69,0.95,233.14
1862,184891.69,0.95,233.16
1863,184891.69,0.95,233.18
1864,184891.69,0.95,233.20
1865,184891.69,0.95,233.22
1866,184891.69,0.95,233.24
1867,184891.69,0.96,233.26
1868,184891.69,0.96,233.27
1869,184891.69,0.96,233.29
1870,184891.69,0.96,233.31
1871,184891.69,0.96,233.33
1872,184891.69,0.96,233.35
1873,184891.69,0.96,233.37
1874,184891.69,0.96,233.39
1875,184891.69,0.96,233.41
1876,184891.69,0.96,233.42
1877,184891.69,0.96,233.44
1878,184891.69,0.96,233.46
1879,184891.69,0.97,233.48
1880,184891.69,0.97,233.50
1881,184891.69,0.97,233.52
1882,184891.69,0.97,233.54
1883,184891.69,0.97,233.56
1884,184891.69,0.97,233.57
1885,184891.69,0.97,233.59
1886,184891.69,0.97,233.61
1887,184891.69,0.97,233.63
1888,184891.69,0.97,233.65
1889,184891.69,0.97,233.67
1890,184891.69,0.97,233.69
1891,184891.69,0.98,233.70
1892,184891.69,0.98,233.72
1893,184891.69,0.98,233.74
1894,184891.69,0.98,233.76
1895,184891.69,0.98,233.78
1896,184891.69,0.98,233.80
1897,184891.69,0.98,233.82
1898,184891.69,0.98,233.84
1899,184891.69,0.98,233.85
1900,184891.69,0.98,233.87
1901,184891.69,0.98,233.89
1902,184891.69,0.98,233.91
1903,184891.69,0.99,233.93
1904,184891.69,0.99,233.95
1905,184891.69,0.99,233.97
1906,184891.69,0.99,233.99
1907,184891.69,0.99,234.00
1908,184891.69,0.99,234.02
1909,184891.69,0.99,234.04
1910,184891.69,0.99,234.06
1911,184891.69,0.99,234.08
1912,184891.69,0.99,234.10
1913,184891.69,0.99,234.12
1914,184891.69,0.99,234.14
1915,184891.69,1.00,234.15
1916,184891.69,1.00,234.17
1917,184891.69,1.00,234.19
1918,184891.69,1.00,234.21
1919,184891.69,1.00,234.23
1920,184891.69,1.00,234.25
1921,184891.69,1.00,234.27
1922,184891.69,1.00,234.29
1923,184891.69,1.00,234.30
1924,184891.69,1.00,234.32
1925,184891.69,1.00,234.34
1926,184891.69,1.00,234.36
1927,184891.69,1.01,234.38
1928,184891.69,1.01,234.40
1929,184891.69,1.01,234.42
1930,184891.69,1.01,234.44
1931,184891.69,1.01,234.45
1932,184891.69,1.01,234.47
1933,184891.69,1.01,234.49
1934,184891.69,1.01,234.51
1935,184891.69,1.01,234.53
1936,184891.69,1.01,234.55
1937,184891.69,1.01,234.57
1938,184891.69,1.01,234.58
1939,184891.69,1.02,234.60
1940,184891.69,1.02,234.62
1941,184891.69,1.02,234.64
1942,184891.69,1.02,234.66
1943,184891.69,1.02,234.68
1944,184891.69,1.02,234.70
1945,184891.69,1.02,234.72
1946,184891.69,1.02,234.73
1947,184891.69,1.02,234.75
1948,184891.69,1.02,234.77
1949,184891.69,1.02,234.79
1950,184891.69,1.02,234.81
1951,184891.69,1.03,234.83
1952,184891.69,1.03,234.85
1953,184891.69,1.03,234.87
1954,184891.69,1.03,234.88
1955,184891.69,1.03,234.90
1956,184891.69,1.03,234.92
1957,184891.69,1.03,234.94
1958,184891.69,1.03,234.96
1959,184891.69,1.03,234.98
1960,184891.69,1.03,235.00
1961,184891.69,1.03,235.02
1962,184891.69,1.03,235.03
1963,184891.69,1.04,235.05
1964,184891.69,1.04,235.07
1965,184891.69,1.04,235.09
1966,184891.69,1.04,235.11
1967,184891.69,1.04,235.13
1968,184891.69,1.04,235.15
1969,184891.69,1.04,235.17
1970,184891.69,1.04,235.18
1971,184891.69,1.04,235.20
1972,184891.69,1.04,235.22
1973,184891.69,1.04,235.24
1974,184891.69,1.04,235.26
1975,184891.69,1.04,235.28
1976,184891.69,1.05,235.30
1977,184891.69,1.00,235.32
1978,184891.69,1.00,235.33
1979,184891.69,1.00,235.35
1980,184891.69,1.00,235.37
1981,184891.69,1.00,235.39
1982,184891.69,1.00,235.41
1983,184891.69,1.00,235.43
1984,184891.69,1.00,235.45
1985,184891.69,1.00,235.46
1986,184891.69,1.00,235.48
1987,184891.69,1.00,235.50
1988,184891.69,1.00,235.52
1989,184891.69,1.00,235.54
1990,184891.69,1.00,235.56
1991,184891.69,1.00,235.58
1992,184891.69,1.00,235.60
1993,184891.69,1.00,235.61
1994,184891.69,1.00,235.63
1995,184891.69,1.00,235.65
1996,184891.69,1.00,235.67
1997,184891.69,1.00,235.69
1998,184891.69,1.00,235.71
1999,184891.69,1.00,235.73
2000,184891.69,1.00,235.75
2001,184891.69,1.00,235.76
2002,184891.69,1.00,235.78
2003,184891.69,1.00,235.80
2004,184891.69,1.00,235.82
2005,184891.69,1.00,235.84
2006,184891.69,1.00,235.86
2007,184891.69,1.00,235.88
2008,184891.69,1.00,235.90
2009,184891.69,1.00,235.91
2010,184891.69,1.00,235.93
2011,184891.69,1.00,235.95
2012,184891.69,1.00,235.97
2013,184891.69,1.00,235.99
2014,184891.69,1.00,236.01
2015,184891.69,1.00,236.03
2016,184891.69,1.00,236.05
2017,184891.69,1.00,236.06
2018,184891.69,1.00,236.08
2019,184891.69,1.00,236.10
2020,184891.69,1.00,236.12
2021,184891.69,1.00,236.14
2022,184891.69,1.00,236.16
2023,184891.69,1.00,236.18
2024,184891.69,1.00,236.19
2025,184891.69,1.00,236.21
2026,184891.69,1.00,236.21
2027,184891.69,1.00,236.21
2028,184891.69,1.00,236.21
2029,184891.69,1.00,236.21
2030,184891.69,1.00,236.21
2031,184891.69,1.00,236.21
2032,184891.69,1.00,236.21
2033,184891.69,1.00,236.21
2034,184891.69,1.00,236.21
2035,184891.69,1.00,236.21
2036,184891.69,1.00,236.21
2037,184891.69,1.00,236.21
2038,184891.69,1.00,236.21
2039,184891.69,1.00,236.21
2040,184891.69,1.00,236.21
2041,184891.69,1.00,236.21
2042,184891.69,1.00,236.21
2043,184891.69,1.00,236.21
2044,184891.69,1.00,236.21
2045,184891.69,1.00,236.21
2046,184891.69,1.00,236.21
2047,184891.69,1.00,236.21
2048,184891.69,1.00,236.21
2049,184891.69,1.00,236.21
2050,184891.69,1.00,236.21
2051,184891.69,1.00,236.21
2052,184891.69,1.00,236.21
2053,184891.69,1.00,236.21
2054,184891.69,1.00,236.21
2055,184891.69,1.00,236.21
2056,184891.69,1.00,236.21
2057,184891.69,1.00,236.21
2058,184891.69,1.00,236.21
2059,184891.69,1.00,236.21
2060,184891.69,1.00,236.21
2061,184891.69,1.00,236.21
2062,184891.69,1.00,236.21
2063,184891.69,1.00,236.21
2064,184891.69,1.00,236.21
2065,184891.69,1.00,236.21
2066,184891.69,1.00,236.21
2067,184891.69,1.00,236.21
2068,184891.69,1.00,236.21
2069,184891.69,1.00,236.21
2070,184891.69,1.00,236.21
2071,184891.69,1.00,236.21
2072,184891.69,1.00,236.21
2073,184891.69,1.00,236.21
2074,184891.69,1.00,236.21
2075,184891.69,1.00,236.21
2076,184891.69,1.00,236.21
2077,184891.69,1.00,236.21
2078,184891.69,1.00,236.21
2079,184891.69,1.00,236.21
2080,184891.69,1.00,236.21
2081,184891.69,1.00,236.21
2082,184891.69,1.00,236.21
2083,184891.69,1.00,236.21
2084,184891.69,1.00,236.21
2085,184891.69,1.00,236.21
2086,184891.69,1.00,236.21
2087,184891.69,1.00,236.21
2088,184891.69,1.00,236.21
2089,184891.69,1.00,236.21
2090,184891.69,1.00,236.21
2091,184891.69,1.00,236.21
2092,184891.69,1.00,236.21
2093,184891.69,1.00,236.21
2094,184891.69,1.00,236.21
2095,184891.69,1.00,236.21
2096,185030.28,1.00,236.21
2097,185169.09,1.00,236.21
2098,185308.11,1.00,236.21
2099,185447.33,1.00,236.21
2100,185586.75,1.00,236.21
2101,185726.39,1.00,236.21
2102,185866.25,0.99,236.21
2103,186006.30,0.99,236.21
2104,186146.56,0.99,236.21
2105,186287.05,0.99,236.21
2106,186427.75,0.99,236.21
2107,186568.66,0.99,236.21
2108,186709.78,0.99,236.21
2109,186851.11,0.99,236.21
2110,186992.66,0.99,236.21
2111,187134.42,0.99,236.21
2112,187276.41,0.99,236.21
2113,187418.59,0.99,236.21
2114,187561.00,0.99,236.21
2115,187703.62,0.99,236.21
2116,187846.47,0.98,236.21
2117,187989.53,0.98,236.21
2118,188132.83,0.98,236.21
2119,188276.34,0.98,236.21
2120,188420.05,0.98,236.21
2121,188563.98,0.98,236.21
2122,188708.14,0.98,236.21
2123,188852.52,0.98,236.21
2124,188997.11,0.98,236.21
2125,189141.94,0.98,236.21
2126,189286.98,0.98,236.21
2127,189432.25,0.98,236.21
2128,189577.75,0.98,236.21
2129,189723.47,0.97,236.21
2130,189869.42,0.97,236.21
2131,190015.59,0.97,236.21
2132,190161.98,0.97,236.21
2133,190308.61,0.97,236.21
2134,190455.45,0.97,236.21
2135,190602.53,0.97,236.21
2136,190749.83,0.97,236.21
2137,190897.36,0.97,236.21
2138,191045.12,0.97,236.21
2139,191193.11,0.97,236.21
2140,191341.33,0.97,236.21
2141,191489.77,0.97,236.21
2142,191638.44,0.96,236.21
2143,191787.34,0.96,236.21
2144,191936.48,0.96,236.21
2145,192085.84,0.96,236.21
2146,192235.44,0.96,236.21
2147,192385.27,0.96,236.21
2148,192535.33,0.96,236.21
2149,192685.62,0.96,236.21
2150,192836.14,0.96,236.21
2151,192986.92,0.96,236.21
2152,193137.94,0.96,236.21
2153,193289.19,0.96,236.21
2154,193440.67,0.96,236.21
2155,193592.39,0.96,236.21
2156,193744.34,0.95,236.21
2157,193896.55,0.95,236.21
2158,194048.98,0.95,236.21
2159,194201.66,0.95,236.21
2160,194354.56,0.95,236.21
2161,194507.70,0.95,236.21
2162,194661.11,0.95,236.21
2163,194814.75,0.95,236.21
2164,194968.62,0.95,236.21
2165,195122.75,0.95,236.21
2166,195277.11,0.95,236.21
2167,195431.73,0.95,236.21
2168,195586.59,0.95,236.21
2169,195741.69,0.94,236.21
2170,195897.05,0.94,236.21
2171,196052.64,0.94,236.21
2172,196208.48,0.94,236.21
2173,196364.56,0.94,236.21
2174,196520.91,0.94,236.21
2175,196677.50,0.94,236.21
2176,196834.33,0.94,236.21
2177,196991.42,0.94,236.21
2178,197148.77,0.94,236.21
2179,197306.34,0.94,236.21
2180,197464.19,0.94,236.21
2181,197622.28,0.94,236.21
2182,197780.64,0.93,236.21
2183,197939.25,0.93,236.21
2184,198098.09,0.93,236.21
2185,198257.22,0.93,236.21
2186,198416.58,0.93,236.21
2187,198576.22,0.93,236.21
2188,198736.09,0.93,236.21
2189,198896.22,0.93,236.21
2190,199056.62,0.93,236.21
2191,199217.27,0.93,236.21
2192,199378.19,0.93,236.21
2193,199539.36,0.93,236.21
2194,199700.80,0.93,236.21
2195,199862.48,0.93,236.21
2196,200024.45,0.92,236.21
2197,200186.67,0.92,236.21
2198,200349.16,0.92,236.21
2199,200511.89,0.92,236.21
2200,200674.91,0.92,236.21
2201,200838.17,0.92,236.21
2202,201001.72,0.92,236.21
2203,201165.55,0.92,236.21
2204,201329.62,0.92,236.21
2205,201493.98,0.92,236.21
2206,201658.59,0.92,236.21
2207,201823.48,0.92,236.21
2208,201988.66,0.92,236.21
2209,202154.08,0.91,236.21
2210,202319.78,0.91,236.21
2211,202485.73,0.91,236.21
2212,202651.97,0.91,236.21
2213,202818.48,0.91,236.21
2214,202985.27,0.91,236.21
2215,203152.33,0.91,236.21
2216,203319.67,0.91,236.21
2217,203487.28,0.91,236.21
2218,203655.17,0.91,236.21
2219,203823.34,0.91,236.21
2220,203991.80,0.91,236.21
2221,204160.52,0.91,236.21
2222,204329.52,0.90,236.21
2223,204498.80,0.90,236.21
2224,204668.38,0.90,236.21
2225,204838.22,0.90,236.21
2226,205008.34,0.90,236.21
2227,205178.75,0.90,236.21
2228,205349.45,0.90,236.21
2229,205520.44,0.90,236.21
2230,205691.69,0.90,236.21
2231,205863.23,0.90,236.21
2232,206035.06,0.90,236.21
2233,206207.19,0.90,236.21
2234,206379.61,0.90,236.21
2235,206552.31,0.90,236.21
2236,206725.31,0.89,236.21
2237,206898.58,0.89,236.21
2238,207072.14,0.89,236.21
2239,207246.00,0.89,236.21
2240,207420.16,0.89,236.21
2241,207594.59,0.89,236.21
2242,207769.33,0.89,236.21
2243,207944.36,0.89,236.21
2244,208119.69,0.89,236.21
2245,208295.31,0.89,236.21
2246,208471.23,0.89,236.21
2247,208647.45,0.89,236.21
2248,208823.97,0.89,236.21
2249,208823.97,0.89,236.21
2250,208823.97,0.89,236.21
2251,208823.97,0.89,236.21
2252,208823.97,0.89,236.21
2253,208823.97,0.89,236.21
2254,208823.97,0.89,236.21
2255,208823.97,0.89,236.21
2256,208823.97,0.89,236.21
2257,208823.97,0.89,236.21
2258,208823.97,0.89,236.21
2259,208823.97,0.89,236.21
2260,208823.97,0.89,236.21
2261,208823.97,0.89,236.21
2262,208823.97,0.89,236.21
2263,208823.97,0.89,236.21
2264,208823.97,0.89,236.21
2265,208823.97,0.89,236.21
2266,208823.97,0.89,236.21
2267,208823.97,0.89,236.21
2268,208823.97,0.89,236.21
2269,208823.97,0.89,236.21
2270,208823.97,0.89,236.21
2271,208823.97,0.89,236.21
2272,208823.97,0.89,236.21
2273,208823.97,0.89,236.21
2274,208823.97,0.89,236.21
2275,208823.97,0.89,236.21
2276,208823.97,0.89,236.21
2277,208823.97,0.89,236.21
2278,208823.97,0.89,236.21
2279,208823.97,0.89,236.21
2280,208823.97,0.89,236.21
2281,208823.97,0.89,236.21
2282,208823.97,0.89,236.21
2283,208823.97,0.89,236.21
2284,208823.97,0.89,236.21
2285,208823.97,0.89,236.21
2286,208823.97,0.89,236.21
2287,208823.97,0.89,236.21
2288,208823.97,0.89,236.21
2289,208823.97,0.89,236.21
2290,208823.97,0.89,236.21
2291,208823.97,0.89,236.21
2292,208823.97,0.89,236.21
2293,208823.97,0.89,236.21
2294,208823.97,0.89,236.21
